1276,neffer,ⵏⴼⴼⵔ,ندُسُّ
1277,nnoumgh,ⵏⵏⵓⵎⵖ,ألفتُ
1278,ouchouchf,ⵓⵛⵓⵛⴼ,سباحة
1279,oultmas,ⵓⵍⵜⵎⴰⵙ,أخته
1280,oumas,ⵓⵎⴰⵙ,أخوه
1281,ourar,ⵓⵔⴰⵔ,حفل/زواج
1282,ourjigh,ⵓⵔⵊⵉⵖ,حلمت
1283,ourjighchk,ⵓⵔⵊⵉⵖⵛⴽ,حلمت بكَ
1284,ourtou,ⵓⵔⵝⵓ,شجرة التين
1285,out yilan,ⵓⵜ ⵢⵉⵍⴰⵏ,من يكون
1286,rdlayyi,ⵔⴹⵍⴰⵢⵢⵉ,أقرضني
1287,rghan,ⵔⵖⴰⵏ,ساخن
1288,sarout,ⵙⴰⵔⵓⵜ,مفتاح
1289,sekked,ⵙⴻⴽⴽⴻⴷ,أرسل
1290,sghlygh,ⵙⵖⵍⵢⵖ,أبتلع
1291,sghouyyough,ⵙⵖⵓⵢⵢⵓⵖ,أصرخ
1292,sifd,ⵙⵉⴼⴹ,أرسل
1293,sloullyouw,ⵙⵍⵓⵍⵢⵓⵢ,زغردي
1294,sriwriwgh,ⵙⵔⵉⵡⵔⵉⵡⵖ,زغردت
1295,ssfeye,ⵙⵙⴼⴻⵢⵢ,غلّي
1296,ssmḍeḍ,ⵙⵚⵎⴻⴹ,برّد
1297,ssnw,ⵙⵙⵏⵡ,طيّب
1298,ssrghigh,ⵙⵙⵔⵖⵉⵖ,أشعلت
1299,sszghl,ⵙⵣⵖⵍ,دفّي
1300,ta7ndourt,ⵜⴰⵃⵏⴷⵓⵔⵜ,بيت صغير متواضع
1301,ta99out,ⵜⴰⵇⵇⵓⵜ,مضاجعة
1302,ta9ttount,ⵜⴰⵇⵟⵟⵓⵏⵜ,كومة حطب
1303,taddart,ⵜⴰⴷⴷⴰⵔⵜ,منزل
1304,tadoukat,ⵜⴰⴷⵓⴽⴰⵜ,مساء
1305,tafougla n ouknaf,ⵜⴰⴼⵓⴳⵍⴰ ⵏ ⵓⴽⵏⴰⴼ,حفل شواء
1306,tafounast,ⵝⴰⴼⵓⵏⴰⵙⵜ,بقرة
1307,tafza,ⵜⴰⴼⵣⴰ,كلس
1308,taghnant,ⵜⴰⵖⵏⴰⵏⵜ,عناد
1309,taghrabot,ⵜⴰⵖⵔⴰⴱⵓⵜ,فلوكة
1310,tamghart,ⵜⴰⵎⵖⴰⵔⵜ,امرأة
1311,tamghra,ⵜⴰⵎⵖⵔⴰ,زواج
1312,tamja,ⵜⴰⵎⵊⴰ,ناي
1313,tamjjouṭ,ⵜⴰⵎⵊⵊⵓⵟ,صلعاء
1314,tammnt,ⵜⴰⵎⵎⵏⵜ,عسل
1315,tamoḍilt,ⵜⴰⵎⵓⴹⵉⵍⵜ,ممرضة
1316,tamssaṭ,ⵜⴰⵎⵚⵚⴰⵟ/ⵜⵉⵎⵚⴹⵉⵏ,فخذ/أفخاذ
1317,tamssesfart,ⵜⴰⵎⵙⵙⴻⵙⴼⴰⵔⵜ,طبيبة
1318,tamḍlt,ⵜⴰⵎⴹⵍⵜ,مقبرة
1319,tamṭṭoṭ,ⵜⴰⵎⵟⵟⵓⵟ,امرأة
1320,tandut,ⵜⴰⵏⴷⵓⵜ,طبك صغير
1321,tanwwalt,ⵜⴰⵏⵡⵡⴰⵍⵜ,بيت الخزين
1322,tar7,ⵟⴰⵕⵃ,اجلس
1323,tarddazt,ⵜⴰⵔⴷⴷⴰⵣⵜ,شبر
1324,tarid,ⵜⴰⵔⵉⴷ,تَكتب
1325,tarout,ⵜⴰⵕⵓⵜ/ⵜⵉⵕⵜⵉⵏ,رئة/رئتين
1326,tarzzift,ⵜⴰⵔⵣⵣⵉⴼⵜ,هدية
1327,tasffart,ⵜⴰⵙⴼⴼⴰⵔⵜ,صيدلية
1328,tasirth,ⵜⴰⵙⵉⵔⵝ,مطحنة يدوية للزرع
1329,tasklut,ⵜⴰⵙⴽⵍⵓⵜ,شجرة
1330,tassa,ⵜⴰⵙⴰ,كبد
1331,tawinst,ⵜⴰⵡⵉⵏⵙⵜ,جملة
1332,tawouri,ⵜⴰⵡⵓⵔⵉ,عمل
1333,tawtmt,ⵜⴰⵡⵜⵎⵜ,أنثى
1334,tayda,ⵜⴰⵢⴷⴰ,صنوبر
1335,tayttoft,ⵜⴰⵢⵟⵟⵓⴼⵜ,نملة
1336,tazdouyi,ⵜⴰⵣⴷⵓⵢⵉ,نظافة
1337,tazizwit,ⵜⴰⵣⵉⵣⵡⵜ,نحلة
1338,tazkkrt,ⵝⴰⵣⴽⵯⵕⵝ,سدر
1339,tazkṭa,ⵜⴰⵣⴽⵟⴰ,حيوان الرباح أو السبسب
1340,tazlit,ⵜⴰⵥⵍⵉⵜ,أغنية
1341,tazmmit,ⵟⴰⵣⵎⵎⵉⵜ,زميطة
1342,tazolt,ⵜⴰⵥⵓⵍⵜ,كحل للتزيين
1343,tazrart,ⵜⴰⵣⵔⴰⵔⵜ,سلسلة
1344,tazurit/tazarit/tazarin,ⵜⴰⵥⵓⵔⵉⵜ,دالية
1345,tazzart,ⵜⴰⵣⵣⴰⵔⵜ,مدراة
1346,tazzla,ⵜⴰⵣⵣⵍⴰ,جري
1347,taż99a,ⵜⴰⵥⵇⵇⴰ,سطح
1348,tbby/ybby,ⵜⴱⴱⵢ,تقطع
1349,tbḍiḍ,ⵜⴱⴹⵉⴹ,تُفرق
1350,tchichd,ⵜⵛⵉⵛⴷ,تعطي
1351,tchna3,ⵜⵛⵏⴰⵄ,لها قيمة
1352,tebbou,ⵝⴻⴱⴱⵓ,تحمل صغيرها على ظهرها
1353,tebchegh,ⵟⴰⴱⴱⵛⴰⵖ,فزكت بزاف
1354,teklid,ⵜⴻⴽⵍⵉⴷ,ظللت
1355,teltlegh,ⵜⵣⵍⵜⵍⵖ,فزكَت
1356,tghirdemt,ⵜⵖⵉⵔⴷⵎⵜ,عقرب صفراء
1357,tghirḍmt,ⵜⵖⵉⵔⴹⵎⵜ,عقرب
1358,tgouriwin,ⵜⴳⵓⵔⵉⵡⵉⵏ,كلمات
1359,tha9zzint,ⵝⴰⵇⵣⵣⵉⵏⵜ,حريكَة
1360,thayda,ⵝⴰⵢⴷⴰ,شجرة الصنوبر
1361,thizourin,ⵝⵉⵣⵓⵔⵉⵏ,عنب
1362,tidi,ⵜⵉⴷⵉ,عَرَق
1363,tifdnin,ⵜⵉⴼⴷⵏⵉⵏ,أصابع الأرجل
1364,tifgh,ⵜⵉⴼⵖ,ألقى
1365,tifikt,ⵜⵉⴼⵉⴽⵜ,محقن
1366,tiflellest,ⵝⵉⴼⵍⴻⵍⵍⴻⵙⵜ,طائر السنونو
1367,tigaz,ⵜⵉⴳⴰⵣ,وشم
1368,tighmrt,ⵜⵉⵖⵎⵔⵜ,زاوية
1369,tighmst/tighmas,ⵜⵉⵖⵎⵙⵜ/ⵜⵉⵖⵎⴰⵙ,سن/أسنان
1370,tihnjirin,ⵜⵉⵃⵏⵊⵉⵔⵉⵏ,طفلات
1371,tikrkas,ⵜⵉⴽⵔⴽⴰⵙ,كذب
1372,tilelli,ⵜⵉⵍⴻⵍⵍⵉ,حرية
1373,timlilaye,ⵜⵉⵎⵍⵉⵍⴰⵢ,دوخة
1374,timoutcha,ⵜⵉⵎⵓⵜⵛⴰ,عطاء
1375,timouzounin,ⵜⵉⵎⵓⵣⵓⵏⵉⵏ,أموال
1376,tin3achin,ⵜⵉⵏⵄⴰⵛⵉⵏ,أموال
1377,tiniri,ⵜⵉⵏⵉⵔⵉ,صحراء
1378,tislit,ⵜⵉⵙⵍⵉⵜ,عروس
1379,tiwast,ⵜⵉⵡⴰⵙⵜ,شجرة اللوز
1380,tizi,ⵜⵉⵣⵉ,فج
1381,tizit,ⵝⵉⵥⵉⵜ,شجرة التين
1382,tkhancht,ⵜⵅⴰⵏⵛⵜ,كيس
1383,tlla,ⵜⵍⵍⴰ,تكون/توجد
1384,tloussi,ⵜⵍⵓⵙⵉ,زبدة
1385,tmalla,ⵜⵎⴰⵍⵍⴰ,يمامة
1386,tmijja,ⵜⵎⵉⵊⵊⴰ,حلاقم
1387,tmourt,ⵜⵎⵓⵔⵜ,أرض
1388,tne99d,ⵜⵏⴻⵇⵇⴷ,تُنهك نفسك
1389,toudimt,ⵜⵓⴷⵉⵎⵜ,قطرة
1390,toudmt,ⵜⵓⴷⵎⵔⵜ,شخصية أو هيئة
1391,touggnfa,ⵜⵓⴳⴳⵏⴼⴰ,طب عام
1392,toumrt,ⵜⵓⵎⵔⵜ,فرح
1393,toura,ⵜⵓⵔⴰ,الآن
1394,trdzough,ⵜⵔⴷⵣⵓⵖ,أبحث
1395,tregg7ed,ⵜⵕⴳⴳⵯⵃⴷ,ترجع إلى البيت
1396,trough,ⵜⵔⵓⵖ,أبكي
1397,trrid,ⵜⵔⵔⵉⴷ,تربح
1398,trrou,ⵜⵔⵔⵓ,كثير
1399,tsawnt,ⵜⵙⴰⵡⵏⵜ,عقبة
1400,tsegh,ⵟⵙⵖ,نِمت
1401,ttaçigh,ⵜⵜⴰⴽⵉⵖ,أحس
1402,ttedjegh,ⵜⵜⴷⵊⵖ,أترك
1403,tteggd,ⵜⵜⵯⵓⴳⴷ,تخاف
1404,tżżi,ⵜⵥⵥⵉ,تحلب
1405,udi,ⵓⴷⵉ,سمن
1406,unzwi,ⵓⵏⵣⵡⵉ,وجع
1407,w7did,ⵡⵃⴹⵉⴹ,رضيع
1408,wcha,ⵡⵛⴰ,أعطى
1409,wkka,ⵡⴽⴽⴰ,أعاد فعل الشيء
1410,wla7,ⵡⵍⴰⵃ,لا يوجد
1411,99imgh,ⵇⵇⵉⵎⵖ,بقيت
1412,99orgh,ⵇⵇⵓⵕⵖ,يبست
1413,99igh,ⵇⵇⵉⵖ,ضاجعت
1414,ddragh,ⴹⴹⵕⴰⵖ,نزل
1415,yasba7,ⵢⴰⵚⴱⴰⵃ,جميل
1416,azngh,ⴰⵣⵏⵖ,بعثت
1417,yażiḍ,ⵢⴰⵥⵉⴹ,ديك
1418,chenniwgh,ⵛⵏⵏⵉⵡⵖ,غنيت
1419,yellis,ⵢⵍⵍⵉⵙ,بنته/بنتها
1420,yemmas,ⵢⵎⵎⴰⵙ,والدته
1421,yendou,ⵢⵏⴷⵓ,ممخوض
1422,rechlzgh,ⵔⵛⵍⵖ,تزوجت
1423,yessis,ⵢⵙⵙⵉⵙ,بناته
1424,yessmas,ⵢⵙⵎⴰⵙ,أخواته
1425,ffghagh,ⴼⴼⵖⴰⵖ,خرجت
1426,ffrgh,ⴼⴼⵔⵖ,دسست
1427,yggj,ⵢⴳⴳⵯⵊ,بعيد
1428,ggourgh,ⴳⴳⵓⵔⵖ,مشيت
1429,ghrsgh,ⵖⵕⵚⵖ,ذبحت
1430,7oufgh,ⵃⵓⴼⵖ,سقطت
1431,imḍgh,ⵉⵎⴹⵖ,مررت
1432,yissint,ⵢⵉⵙⵙⵉⵏⵜ,أخذوها
1433,iwigh,ⵉⵡⵉⵖ,جلبت
1434,iwḍgh,ⵉⵡⴹⵖ,وصلت
1435,lghzmgh,ⵍⵖⵥⵎⵖ,التوى مفصلي
1436,mmouzzrgh,ⵎⵎⵓⵣⵣⵔⵖ,خرجت عن جادة صوابي
1437,mḍrgh,ⵎⴹⵕⵖ,رميت
1438,yndf,ⵢⵏⴷⴼ,مجروح
1439,nnoumgh,ⵏⵏⵓⵎⵖ,اعتدت
1440,nyigh,ⵏⵢⵉⵖ,ركبت
1441,oudfgh,ⵓⴷⴼⵖ,دخلت
1442,ouḍngh,ⵓⴹⵏⵖ,مَرِضَ
1443,rwlgh,ⵕⵡⵍⵖ,هربت
1444,ssfghagh,ⵙⵙⴼⴼⵖⴰⵖ,أخرجت
1445,ssidfgh,ⵙⵙⵉⴷⴼⵖ,أدخلت
1446,ssimḍgh,ⵙⵙⵉⵎⴹⵖ,ذهبت لزيارة الطبيب
1447,ssirdgh,ⵙⵙⵉⵔⴷⵖ,غسلت
1448,ssoughlgh,ⵙⵙⵓⵖⵍⵖ,أترجم
1449,ytkessa,ⵢⵜⴽⵙⵙⴰ,يأخذ/يتحمل/يمكن أن يحتوي
1450,tloulouchgh,ⵜⵍⵓⵍⵓⵛⵖ,أمشي ببطء
1451,ytmater,ⵢⵜⵎⴰⵜⵔ,يترامى/كثير
1452,ytratzam,ⵢⵜⵕⴰⵜⵥⴰⵎ,ينفتح
1453,tradżagh,ⵜⵔⴰⴷⵥⴰⵖ,أكسر
1454,trough,ⵜⵔⵓⵖ,أبكي
1455,ytstwa,ⵢⵜⵙⵟⵡⴰ,خاو
1456,ttazlgh,ⵜⵜⴰⵣⵍⵖ,أجري
1457,irḍgh,ⵉⵕⴹⵖ,ألبس
1458,tkkrgh,ⵜⵜⴽⴽⵯⵔⵖ,أسب
1459,waddragh,ⵡⴰⴹⴹⵕⴰⵖ,أتلف
1460,wsrgh,ⵡⵙⵔⵖ,شخت
1461,z3fgh,ⵣⵄⴼⵖ,عضضت
1462,znouzigh,ⵣⵏⵓⵣⵉⵖ,بعت
1463,yzwa,ⵢⵣⵡⴰ,جف
1464,yzze3ret,ⵢⵣⵣⵄⵔⵜ,يقفز يهيجان ( كالحمار)
1465,ḍfrgh,ⴹⴼⵕⵖ,تبعت
1466,ḍḍrgh,ⴹⴹⵕⵖ,نزلت
1467,ṭḍgh,ⵟⴹⵖ,أرضع
1468,zinzr,ⵣⵉⵏⵣⵔ,خنفساء
1469,zzanzagh,ⵣⵣⴰⵏⵣⴰⵖ,بعت
1470,ḍar,ⴹⴰⵕ,رجل
1471,amya,ⴰⵎⵢⴰ,صفر
1472,yan,ⵢⴰⵏ,واحد
1473,sin,ⵙⵉⵏ,إثنان
1474,kṛaḍ,ⴽⵕⴰⴹ,ثلاثة
1475,kkuẓ,ⴽⴽⵓⵥ,أربعة
1476,smmus,ⵙⵎⵎⵓⵙ,خمسة
1477,ṣḍiṣ,ⵚⴹⵉⵚ,ستة
1478,sa,ⵙⴰ,سبعة
1479,tam,ⵜⴰⵎ,ثمانية
1480,tẓa,ⵜⵥⴰ,تسعة
1481,mraw,ⵎⵔⴰⵡ,عشرة
1482,yan d mraw,ⵢⴰⵏ ⴷ ⵎⵔⴰⵡ,إحدى عشر
1483,sin d mraw,ⵙⵉⵏ ⴷ ⵎⵔⴰⵡ,إثنى عشر
1484,kraḍ d mraw,ⴽⵕⴰⴹ ⴷ ⵎⵔⴰ,ثلاثة عشر
1485,kkuẓ d mraw,ⴽⴽⵓⵥ ⴷ ⵎⵔⴰⵡ,أربعة عشر
1486,smmus d mraw,ⵙⵎⵎⵓⵙ ⴷ ⵎⵔⴰⵡ,خمسة عشر
1487,ṣḍiṣ d mraw,ⵚⴹⵉⵚ ⴷ ⵎⵔⴰⵡ,ستة عشر
1488,sa d mraw,ⵙⴰ ⴷ ⵎⵔⴰⵡ,سبعة عشر
1489,tam d mraw,ⵜⴰⵎ ⴷ ⵎⵔⴰⵡ,ثمانية عشر
1490,tẓa d mraw,ⵜⵥⴰ ⴷ ⵎⵔⴰⵡ,تسعة عشر
1491,simraw,ⵙⵉⵎⵔⴰⵡ,عشرون
1492,simraw d yan,ⵙⵉⵎⵔⴰⵡ ⴷ ⵢⴰⵏ,واحد و عشرون
1493,simraw d sin,ⵙⵉⵎⵔⴰⵡ ⴷ ⵙⵉⵏ,إثنان و عشرون
1494,simraw d kraḍ,ⵙⵉⵎⵔⴰⵡ ⴷ ⴽⵕⴰⴹ,ثلاثة و عشرون
1495,kṛamraw,ⴽⵕⴰⵎⵔⴰⵡ,ثلاثون
1496,kkumraw,ⴽⴽⵓⵎⵔⴰⵡ,أربعون
1497,smmumraw,ⵙⵎⵎⵓⵎⵔⴰⵡ,خمسون
1498,ṣḍimraw,ⵚⴹⵉⵎⵔⴰⵡ,ستون
1499,samraw,ⵙⴰⵎⵔⴰⵡ,سبعون
1500,Tamraw,ⵜⴰⵎⵔⴰⵡ,ثمانون
1501,tẓamraw,ⵜⵥⴰⵎⵔⴰⵡ,تسعون
1502,timiḍi,ⵜⵉⵎⵉⴹⵉ,مائة
1503,timiḍi d yan,ⵜⵉⵎⵉⴹⵉ ⴷ ⵢⴰⵏ,مائة وواحد
1504,timiḍi d sin,ⵜⵉⵎⵉⴹⵉ ⴷ ⵙⵉⵏ,مائة واثنان
1505,timiḍi d kṛaḍ,ⵜⵉⵎⵉⴹⵉ ⴷ ⴽⵕⴰⴹ,مائة وثلاثة
1506,timiḍi d kkuẓ,ⵜⵉⵎⵉⴹⵉ ⴷ ⴽⴽⵓⵥ,مائة وأربعة
1507,timiḍi d smmus,ⵜⵉⵎⵉⴹⵉ ⴷ ⵙⵎⵎⵓⵙ,مائة وخمسة
1508,timiḍi d ṣḍiṣ,ⵜⵉⵎⵉⴹⵉ ⴷ ⵚⴹⵉⵚ,مائة وستة
1509,timiḍi d sa,ⵜⵉⵎⵉⴹⵉ ⴷ ⵙⴰ,مائة وسبعة
1510,timiḍi d tam,ⵜⵉⵎⵉⴹⵉ ⴷ ⵜⴰⵎ,مائة وثمانية
1511,timiḍi d tẓa,ⵜⵉⵎⵉⴹⵉ ⴷ ⵜⵥⴰ,مائة وتسعة
1512,timiḍi d mraw,ⵜⵉⵎⵉⴹⵉ ⴷ ⵎⵔⴰⵡ,مائة وعشرة
1513,snat tmaḍ,ⵙⵏⴰⵜ ⵜⵎⴰⴹ,مائتان
1514,kraḍt tmaḍ,ⴽⵕⴰⴹⵜ ⵜⵎⴰⴹ,ثلاثمائة
1515,kkuẓt tmaḍ,ⴽⴽⵓⵥⵜ ⵜⵎⴰⴹ,أربعمائة
1516,smmust tmaḍ,ⵙⵎⵎⵓⵙⵜ ⵜⵎⴰⴹ,خمسمائة
1517,ifḍ,ⵉⴼⴹ,ألف
1518,mraw n ifḍn,ⵎⵔⴰⵡ ⵏ ⵉⴼⴹⵏ,عشرة آلاف
1519,timiḍi n ifḍn,ⵜⵉⵎⵉⴹⵉ ⵏ ⵉⴼⴹⵏ,مائة ألف
1520,Agndid,ⴰⴳⵏⴷⵉⴷ,مليون
1521,ifḍ n igndad,ⵉⴼⴹ ⵏ ⵉⴳⵏⴷⴰⴷ,مليار
1522,Azyan,ⴰⵣⵢⵏ,نصف
1523,ha99at,ⵀⴰⵇⵇⴰⵜ,ها هي
1524,Zouyenni,ⵣⵓⵢⵏⵏⵉ,لذلك
1525,Zouya,ⵣⵓⵢⴰ,لهذا
1526,akd,ⴰⴽⴷ,على التوقيت
1527,imanns,ⵉⵎⴰⵏⵏⵙ,وحده/وحدها
1528,ssa,ⵙⵙⴰ,من هنا
1529,mala,ⵎⴰⵍⴰ,إذا
1530,zggami,ⵣⴳⴳⵯⴰⵎⵉ,منذ
1531,il9nni,ⵉⵍⵇⵏⵏⵉ,ذلك الوقت
1532,winat,ⵡⵉⵏⴰⵜ,فلان/ذلك الشيء
1533,tinat,ⵜⵉⵏⴰⵜ,فلانة/تلك الحاجة
1534,mindi,ⵎⵉⵏⴷⵉ,ما
1535,akidk,ⴰⴽⵉⴷⴽ,معكَ
1536,akidm,ⴰⴽⵉⴷⵎ,معكِ
1537,akids,ⴰⴽⵉⴷⵙ,معه
1538,akidwn,ⴰⴽⵉⴷⵡⵏ,معكم
1539,akidngh,ⴰⴽⵉⴷⵏⵖ,معنا
1540,akidsn,ⴰⴽⵉⴷⵙⵏ,معهم
1541,akidsnt,ⴰⴽⵉⴷⵙⵏⵜ,معهن
1542,ayou,ⴰⵢⵓ,لهذا
1543,maynzi,ⵎⴰⵢⵏⵣⵉ,لأن
1544,manswouyi yssghrn,ⵎⴰⵏⵙⵡⵓⵢⵉ,من درسني ؟
1545,manswouch yssghrn,ⵎⴰⵏⵙⵡⵓⵛ,من درسك ؟
1546,manswouchm yssghrn,ⵎⴰⵏⵙⵡⵓⵛⵎ,من درسكِ ؟
1547,manswout yssghrn,ⵎⴰⵏⵙⵡⵓⵜ,من درسه ؟
1548,manswout yssghrn,ⵎⴰⵏⵙⵡⵓⵜ,من درسها ؟
1549,manswoungh yssghrn,ⵎⴰⵏⵙⵡⵓⵏⵖ,من درسنا ؟
1550,manswoum yssghrn,ⵎⴰⵏⵙⵡⵓⵎ,من درسكم ؟
1551,manswoutn yssghrn,ⵎⴰⵏⵙⵡⵓⵜⵏ,من درسهم ؟
1552,manswoutn yssghrn,ⵎⴰⵏⵙⵡⵓⵜⵏ,من درسهن ؟
1553,awrras,ⴰⵡⵔⵔⴰⵙ,خلفه
1554,zzis,ⵣⵣⵉⵙ,منه
1555,tlaghriyyi,ⵜⵍⴰⵖⵔⵉⵢⵢⵉ,اعتقدت
1556,waha,ⵡⴰⵀⴰ,فقط
1557,illinni,ⵉⵍⵍⵉⵏⵏⵉ,قبل مدة قصيرة
1558,9mmi,ⵇⵎⵎⵉ,لما
1559,adwi,ⴰⴷⵡⵉ,تحت
1560,aghirin,ⴰⵖⵓⵔⵉⵏ,بعد/فوق
1561,amech,ⴰⵎⵛ,مثلما
1562,awrin,ⴰⵡⵔⵉⵏ,بعد
1563,awrn,ⴰⵡⵔⵏ,قبل
1564,chekk,ⵛⴽ,أنتَ
1565,chemm,ⵛⵎ,أنتِ
1566,chra,ⵛⵕⴰ,شيء
1567,daffar,ⴷⴰⴼⴼⴰⵔ,خلف
1568,dffr,ⴷⴼⴼⵔ,وراء
1569,dinni,ⴷⵉⵏⵏⵉ,هناك
1570,frwaytcha,ⴼⵔⵡⴰⵢⵜⵛⴰ,بعد غد
1571,fr frwaytcha,ⴼⵔ ⴼⵔⵡⴰⵢⵜⵛⴰ,بعد بعد غد
1572,fryiḍnnaḍ,ⴼⵔⵢⵉⴹⵏⵏⴰⴹ,قبل أمس
1573,ghri,ⵖⵔⵉ,عندي
1574,ghrkmt,ⵖⵔⴽⵎⵜ,عندكن
1575,ghrm!,ⵖⵔⵎ!,احذري
1576,ghrnegh,ⵖⵔⵏⵖ,عندنا
1577,ghrs,ⵖⵔⵙ,عندها
1578,ghrsn,ⵖⵔⵙⵏ,عندهم
1579,ghrwen,ⵖⵔⵡⵏ,عندكم
1580,jaj,ⵊⴰⵊ,داخل
1581,ma,ⵎⴰ,هل
1582,macha,ⵎⴰⵛⴰ,لكن
1583,mamk,ⵎⴰⵎⴽ,ماذا
1584,mani,ⵎⴰⵏⵉ,أين
1585,manis,ⵎⴰⵏⵉⵙ,من أين
1586,marra,ⵎⴰⵕⵕⴰ,كل
1587,maymmi,ⵎⴰⵢⵎⵎⵉ,لماذا
1588,melmi,ⵎⵍⵎⵉ,متى
1589,netch,ⵏⵏⵜⵛ,أنا
1590,netchin,ⵏⵜⵛⵉⵏ,نحن
1591,netnin/ nehnin,ⵏⵀⵏⵉⵏ,هم
1592,netta,ⵏⵜⵜⴰ,هو
1593,nettat,ⵏⵜⵜⴰⵜ,هي
1594,nitnti / nnhninti,ⵏⵏⵀⵏⵉⵏⵜⵉ,هن
1595,nngh,ⵏⵏⵖ,ملكنا
1596,nniḍn,ⵏⵏⵉⴹⵏ,آخر
1597,nnk,ⵏⵏⴽ,ملكك
1598,nnoun,ⵏⵏⵓⵏ,ملككم
1599,nns,ⵏⵏⵙ,ملكه
1600,nnsn,ⵏⵏⵙⵏ,ملكهم
1601,ntta alam,ⵏⵜⵜⴰ ⴰⵍⴰⵎ,هي التي
1602,oussawn,ⵓⵙⴰⵡⵏ,فوق
1603,snnaj,ⵙⵏⵏⴰⵊ,فوق
1604,swadday,ⵙⵡⴰⴷⴷⴰⵢ,تحت
1605,tennin,ⵜⵏⵏⵉⵏ,اولائك بنات
1606,walaynni,ⵡⴰⵍⴰⵢⵏⵏⵉ,لكن
1607,wennin,ⵡⵏⵏⵉⵏ,اولائك
1608,wou,ⵡⵓ,هادا
1609,yal asggas,ⵢⴰⵍ ⴰⵙⴳⴳⵯⴰⵙ,سنويا
1610,yal ass,ⵢⴰⵍ ⴰⵙⵙ,يوميا/كل يوم
1611,yal ayyour,ⵢⴰⵍ ⴰⵢⵢⵓⵔ,شهريا
1612,yal imalas,ⵢⴰⵍ ⵉⵎⴰⵍⴰⵙ,أسبوعيا
1613,zat,ⵣⴰⵜ,قرب
1614,zzath,ⵣⵣⴰⵜ,أمام
1615,zzik,ⵣⵉⴽ,بكَ
1616,zzim,ⵣⵉⵎ,بكِ
1617,çnnimti,ⴿⵏⵏⵉⵎⵜⵉ,أنتن ( ç= ch germanique)
1618,çnniw,ⴿⵏⵏⵉⵡ,أنتم (ç = ch germanique)
1619,achkou,ⴰⵛⴽⵓ,لأن
1620,woun,ⵡⵓⵏ,الذي
1621,Khangh,ⵅⴰⵏⵖ,علينا
1622,toutlayt ta3rabt/tasrghint,ⵜⵉⵜⵍⴰⵢⵜ ⵜⴰⵄⵔⴰⴱⵜ/ⵜⴰⵙⵔⵖⵉⵏⵜ,اللغة العربية
1623,achwwal/ichwwaln,ⴰⵛⵡⵡⴰⵍ/ⵉⵛⵡⵡⴰⵍⵏ,عامل حصاد/عمال حصاد
1624,asrghi,ⴰⵙⵔⵖⵉ,حرقْ
1625,asrghin,ⴰⵙⵔⵖⵉⵏ,عربي
1626,askikḍ,ⴰⵙⴽⵉⴽⴹ,دغدغة
1627,9arnnas,ⵇⵇⴰⵔⵏⵏⴰⵙ,يُسمى
1628,oumas,ⵓⵎⴰⵙ,أخوه
1629,oultmas,ⵓⵍⵜⵎⴰⵙ,أخته
1630,tayrsa,ⵜⴰⵢⵔⵙⴰ,سكة المحراث
1631,tighwawin,ⵜⵉⵖⵡⴰⵡⵉⵏ,قمح محمص
1632,inzar,ⵜⵉⵏⵣⴰⵔ,أنف
1633,memmis,ⵎⴻⵎⵎⵉⵙ,ابنه/ابنها
1634,yellis,ⵢⵍⵍⵉⵙ,ابنته/ابنتها
1635,tabrat,ⵜⴰⴱⵔⴰⵜ,رسالة
1636,ighs,ⵉⵖⵙ,عظم
1637,tizit,ⵜⵉⵣⵉⵜ,بعوضة
1638,tisit,ⵜⵉⵙⵉⵜ,مرآة
1639,zzouytgh,ⵥⵥⵓⵢⵜⵖ,إشتقتُ
1640,iwriji,ⵉⵡⵔⵉⵊⵉ,عنكبوت
1641,tala,ⵜⴰⵍⴰ,منبع ماء
1642,taziri,ⵜⴰⵣⵉⵔⵉ,قمر
1643,iligh,ⵉⵍⵉⵖ,أكون
1644,tayzint,ⵜⴰⵢⵣⵉⵏⵜ,نبات حرِّيكة
1645,azoul,ⴰⵣⵓⵍ,سلام
1646,tanmmirt,ⵜⴰⵏⵎⵎⵉⵔⵜ,شكرا
1647,samigh,ⵙⴰⵎⵉⵖ,أحاول الإقناع بدبلوماسية/أترصد
1648,żmmgh,ⵥⵎⵎⵖ,أضغط/أعصر
1649,mmoungh,ⵎⵎⵓⵏⵖ,إجتمعت
1650,skkrgh,ⵙⴽⴽⵔⵖ,أفقت
1651,taghnnant,ⵜⴰⵖⵏⵏⴰⵏⵜ,عناد
1652,tachwicht,ⵜⴰⵛⵡⵉⵛⵜ,هبرة لحم
1653,ousawn,ⵓⵙⴰⵡⵏ,فوق
1654,ymmas,ⵢⵎⵎⴰⵙ,أمه/أمها
1655,ybbas,ⵢⴱⴱⴰⵙ,أبوه/أبوها
1656,taltchint,ⵜⴰⵍⵜⵛⵉⵏⵜ,مندرينة
1657,jjort,ⵊⵊⵓⵕⵜ,أثر
1658,ss9sigh,ⵙⵙⵇⵙⵉⵖ,أسألُ
1659,mrirt,ⵎⵔⵉⵔⵜ,مسار
1660,atay,ⴰⵜⴰⵢ,شاي
1661,atrar,ⴰⵜⵔⴰⵔ,حديث/جديد
1662,a3ddis,ⴰⵄⴷⴷⵉⵙ,بطن
1663,tisnt,ⵜⵉⵙⵏⵜ,ملح
