1287,ta7ndourt,ⵜⴰⵃⵏⴷⵓⵔⵜ,بيت صغير متواضع
1288,ta99out,ⵜⴰⵇⵇⵓⵜ,مضاجعة
1289,ta9ttount,ⵜⴰⵇⵟⵟⵓⵏⵜ,كومة حطب
1290,taddart,ⵜⴰⴷⴷⴰⵔⵜ,منزل
1291,tadoukat,ⵜⴰⴷⵓⴽⴰⵜ,مساء
1292,tafougla n ouknaf,ⵜⴰⴼⵓⴳⵍⴰ ⵏ ⵓⴽⵏⴰⴼ,حفل شواء
1293,tafounast,ⵝⴰⴼⵓⵏⴰⵙⵜ,بقرة
1294,tafza,ⵜⴰⴼⵣⴰ,كلس
1295,taghnant,ⵜⴰⵖⵏⴰⵏⵜ,عناد
1296,taghrabot,ⵜⴰⵖⵔⴰⴱⵓⵜ,فلوكة
1297,tamghart,ⵜⴰⵎⵖⴰⵔⵜ,امرأة
1298,tamghra,ⵜⴰⵎⵖⵔⴰ,زواج
1299,tamja,ⵜⴰⵎⵊⴰ,ناي
1300,tamjjouṭ,ⵜⴰⵎⵊⵊⵓⵟ,صلعاء
1301,tammnt,ⵜⴰⵎⵎⵏⵜ,عسل
1302,tamoḍilt,ⵜⴰⵎⵓⴹⵉⵍⵜ,ممرضة
1303,tamssaṭ,ⵜⴰⵎⵚⵚⴰⵟ/ⵜⵉⵎⵚⴹⵉⵏ,فخذ/أفخاذ
1304,tamssesfart,ⵜⴰⵎⵙⵙⴻⵙⴼⴰⵔⵜ,طبيبة
1305,tamḍlt,ⵜⴰⵎⴹⵍⵜ,مقبرة
1306,tamṭṭoṭ,ⵜⴰⵎⵟⵟⵓⵟ,امرأة
1307,tandut,ⵜⴰⵏⴷⵓⵜ,طبك صغير
1308,tanwwalt,ⵜⴰⵏⵡⵡⴰⵍⵜ,بيت الخزين
1309,tar7,ⵟⴰⵕⵃ,اجلس
1310,tarddazt,ⵜⴰⵔⴷⴷⴰⵣⵜ,شبر
1311,tarid,ⵜⴰⵔⵉⴷ,تَكتب
1312,tarout,ⵜⴰⵕⵓⵜ/ⵜⵉⵕⵜⵉⵏ,رئة/رئتين
1313,tarzzift,ⵜⴰⵔⵣⵣⵉⴼⵜ,هدية
1314,tasffart,ⵜⴰⵙⴼⴼⴰⵔⵜ,صيدلية
1315,tasirth,ⵜⴰⵙⵉⵔⵝ,مطحنة يدوية للزرع
1316,tasklut,ⵜⴰⵙⴽⵍⵓⵜ,شجرة
1317,tassa,ⵜⴰⵙⴰ,كبد
1318,tawinst,ⵜⴰⵡⵉⵏⵙⵜ,جملة
1319,tawouri,ⵜⴰⵡⵓⵔⵉ,عمل
1320,tawtmt,ⵜⴰⵡⵜⵎⵜ,أنثى
1321,tayda,ⵜⴰⵢⴷⴰ,صنوبر
1322,tayttoft,ⵜⴰⵢⵟⵟⵓⴼⵜ,نملة
1323,tazdouyi,ⵜⴰⵣⴷⵓⵢⵉ,نظافة
1324,tazizwit,ⵜⴰⵣⵉⵣⵡⵜ,نحلة
1325,tazkkrt,ⵝⴰⵣⴽⵯⵕⵝ,سدر
1326,tazkṭa,ⵜⴰⵣⴽⵟⴰ,حيوان الرباح أو السبسب
1327,tazlit,ⵜⴰⵥⵍⵉⵜ,أغنية
1328,tazmmit,ⵟⴰⵣⵎⵎⵉⵜ,زميطة
1329,tazolt,ⵜⴰⵥⵓⵍⵜ,كحل للتزيين
1330,tazrart,ⵜⴰⵣⵔⴰⵔⵜ,سلسلة
1331,tazurit/tazarit/tazarin,ⵜⴰⵥⵓⵔⵉⵜ,دالية
1332,tazzart,ⵜⴰⵣⵣⴰⵔⵜ,مدراة
1333,tazzla,ⵜⴰⵣⵣⵍⴰ,جري
1334,taż99a,ⵜⴰⵥⵇⵇⴰ,سطح
1335,tbby/ybby,ⵜⴱⴱⵢ,تقطع
1336,tbḍiḍ,ⵜⴱⴹⵉⴹ,تُفرق
1337,tchichd,ⵜⵛⵉⵛⴷ,تعطي
1338,tchna3,ⵜⵛⵏⴰⵄ,لها قيمة
1339,tebbou,ⵝⴻⴱⴱⵓ,تحمل صغيرها على ظهرها
1340,tebchegh,ⵟⴰⴱⴱⵛⴰⵖ,فزكت بزاف
1341,teklid,ⵜⴻⴽⵍⵉⴷ,ظللت
1342,teltlegh,ⵜⵣⵍⵜⵍⵖ,فزكَت
1343,tghirdemt,ⵜⵖⵉⵔⴷⵎⵜ,عقرب صفراء
1344,tghirḍmt,ⵜⵖⵉⵔⴹⵎⵜ,عقرب
1345,tgouriwin,ⵜⴳⵓⵔⵉⵡⵉⵏ,كلمات
1346,tha9zzint,ⵝⴰⵇⵣⵣⵉⵏⵜ,حريكَة
1347,thayda,ⵝⴰⵢⴷⴰ,شجرة الصنوبر
1348,thizourin,ⵝⵉⵣⵓⵔⵉⵏ,عنب
1349,tidi,ⵜⵉⴷⵉ,عَرَق
1350,tifdnin,ⵜⵉⴼⴷⵏⵉⵏ,أصابع الأرجل
1351,tifgh,ⵜⵉⴼⵖ,ألقى
1352,tifikt,ⵜⵉⴼⵉⴽⵜ,محقن
1353,tiflellest,ⵝⵉⴼⵍⴻⵍⵍⴻⵙⵜ,طائر السنونو
1354,tigaz,ⵜⵉⴳⴰⵣ,وشم
1355,tighmrt,ⵜⵉⵖⵎⵔⵜ,زاوية
1356,tighmst/tighmas,ⵜⵉⵖⵎⵙⵜ/ⵜⵉⵖⵎⴰⵙ,سن/أسنان
1357,tihnjirin,ⵜⵉⵃⵏⵊⵉⵔⵉⵏ,طفلات
1358,tikrkas,ⵜⵉⴽⵔⴽⴰⵙ,كذب
1359,tilelli,ⵜⵉⵍⴻⵍⵍⵉ,حرية
1360,timlilaye,ⵜⵉⵎⵍⵉⵍⴰⵢ,دوخة
1361,timoutcha,ⵜⵉⵎⵓⵜⵛⴰ,عطاء
1362,timouzounin,ⵜⵉⵎⵓⵣⵓⵏⵉⵏ,أموال
1363,tin3achin,ⵜⵉⵏⵄⴰⵛⵉⵏ,أموال
1364,tiniri,ⵜⵉⵏⵉⵔⵉ,صحراء
1365,tislit,ⵜⵉⵙⵍⵉⵜ,عروس
1366,tiwast,ⵜⵉⵡⴰⵙⵜ,شجرة اللوز
1367,tizi,ⵜⵉⵣⵉ,فج
1368,tizit,ⵝⵉⵥⵉⵜ,شجرة التين
1369,tkhancht,ⵜⵅⴰⵏⵛⵜ,كيس
1370,tlla,ⵜⵍⵍⴰ,تكون/توجد
1371,tloussi,ⵜⵍⵓⵙⵉ,زبدة
1372,tmalla,ⵜⵎⴰⵍⵍⴰ,يمامة
1373,tmijja,ⵜⵎⵉⵊⵊⴰ,حلاقم
1374,tmourt,ⵜⵎⵓⵔⵜ,أرض
1375,tne99d,ⵜⵏⴻⵇⵇⴷ,تُنهك نفسك
1376,toudimt,ⵜⵓⴷⵉⵎⵜ,قطرة
1377,toudmt,ⵜⵓⴷⵎⵔⵜ,شخصية أو هيئة
1378,touggnfa,ⵜⵓⴳⴳⵏⴼⴰ,طب عام
1379,toumrt,ⵜⵓⵎⵔⵜ,فرح
1380,toura,ⵜⵓⵔⴰ,الآن
1381,trdzough,ⵜⵔⴷⵣⵓⵖ,أبحث
1382,tregg7ed,ⵜⵕⴳⴳⵯⵃⴷ,ترجع إلى البيت
1383,trough,ⵜⵔⵓⵖ,أبكي
1384,trrid,ⵜⵔⵔⵉⴷ,تربح
1385,trrou,ⵜⵔⵔⵓ,كثير
1386,tsawnt,ⵜⵙⴰⵡⵏⵜ,عقبة
1387,tsegh,ⵟⵙⵖ,نِمت
1388,ttaçigh,ⵜⵜⴰⴽⵉⵖ,أحس
1389,ttedjegh,ⵜⵜⴷⵊⵖ,أترك
1390,tteggd,ⵜⵜⵯⵓⴳⴷ,تخاف
1391,tżżi,ⵜⵥⵥⵉ,تحلب
1392,udi,ⵓⴷⵉ,سمن
1393,unzwi,ⵓⵏⵣⵡⵉ,وجع
1394,w7did,ⵡⵃⴹⵉⴹ,رضيع
1395,wcha,ⵡⵛⴰ,أعطى
1396,wkka,ⵡⴽⴽⴰ,أعاد فعل الشيء
1397,wla7,ⵡⵍⴰⵃ,لا يوجد
1398,99imgh,ⵇⵇⵉⵎⵖ,بقيت
1399,99orgh,ⵇⵇⵓⵕⵖ,يبست
1400,99igh,ⵇⵇⵉⵖ,ضاجعت
1401,ddragh,ⴹⴹⵕⴰⵖ,نزل
1402,yasba7,ⵢⴰⵚⴱⴰⵃ,جميل
1403,azngh,ⴰⵣⵏⵖ,بعثت
1404,yażiḍ,ⵢⴰⵥⵉⴹ,ديك
1405,chenniwgh,ⵛⵏⵏⵉⵡⵖ,غنيت
1406,yellis,ⵢⵍⵍⵉⵙ,بنته/بنتها
1407,yemmas,ⵢⵎⵎⴰⵙ,والدته
1408,yendou,ⵢⵏⴷⵓ,ممخوض
1409,rechlzgh,ⵔⵛⵍⵖ,تزوجت
1410,yessis,ⵢⵙⵙⵉⵙ,بناته
1411,yessmas,ⵢⵙⵎⴰⵙ,أخواته
1412,ffghagh,ⴼⴼⵖⴰⵖ,خرجت
1413,ffrgh,ⴼⴼⵔⵖ,دسست
1414,yggj,ⵢⴳⴳⵯⵊ,بعيد
1415,ggourgh,ⴳⴳⵓⵔⵖ,مشيت
1416,ghrsgh,ⵖⵕⵚⵖ,ذبحت
1417,7oufgh,ⵃⵓⴼⵖ,سقطت
1418,imḍgh,ⵉⵎⴹⵖ,مررت
1419,yissint,ⵢⵉⵙⵙⵉⵏⵜ,أخذوها
1420,iwigh,ⵉⵡⵉⵖ,جلبت
1421,iwḍgh,ⵉⵡⴹⵖ,وصلت
1422,lghzmgh,ⵍⵖⵥⵎⵖ,التوى مفصلي
1423,mmouzzrgh,ⵎⵎⵓⵣⵣⵔⵖ,خرجت عن جادة صوابي
1424,mḍrgh,ⵎⴹⵕⵖ,رميت
1425,yndf,ⵢⵏⴷⴼ,مجروح
1426,nnoumgh,ⵏⵏⵓⵎⵖ,اعتدت
1427,nyigh,ⵏⵢⵉⵖ,ركبت
1428,oudfgh,ⵓⴷⴼⵖ,دخلت
1429,ouḍngh,ⵓⴹⵏⵖ,مَرِضَ
1430,rwlgh,ⵕⵡⵍⵖ,هربت
1431,ssfghagh,ⵙⵙⴼⴼⵖⴰⵖ,أخرجت
1432,ssidfgh,ⵙⵙⵉⴷⴼⵖ,أدخلت
1433,ssimḍgh,ⵙⵙⵉⵎⴹⵖ,ذهبت لزيارة الطبيب
1434,ssirdgh,ⵙⵙⵉⵔⴷⵖ,غسلت
1435,ssoughlgh,ⵙⵙⵓⵖⵍⵖ,أترجم
1436,ytkessa,ⵢⵜⴽⵙⵙⴰ,يأخذ/يتحمل/يمكن أن يحتوي
1437,tloulouchgh,ⵜⵍⵓⵍⵓⵛⵖ,أمشي ببطء
1438,ytmater,ⵢⵜⵎⴰⵜⵔ,يترامى/كثير
1439,ytratzam,ⵢⵜⵕⴰⵜⵥⴰⵎ,ينفتح
1440,tradżagh,ⵜⵔⴰⴷⵥⴰⵖ,أكسر
1441,trough,ⵜⵔⵓⵖ,أبكي
1442,ytstwa,ⵢⵜⵙⵟⵡⴰ,خاو
1443,ttazlgh,ⵜⵜⴰⵣⵍⵖ,أجري
1444,irḍgh,ⵉⵕⴹⵖ,ألبس
1445,tkkrgh,ⵜⵜⴽⴽⵯⵔⵖ,أسب
1446,waddragh,ⵡⴰⴹⴹⵕⴰⵖ,أتلف
1447,wsrgh,ⵡⵙⵔⵖ,شخت
1448,z3fgh,ⵣⵄⴼⵖ,عضضت
1449,znouzigh,ⵣⵏⵓⵣⵉⵖ,بعت
1450,yzwa,ⵢⵣⵡⴰ,جف
1451,yzze3ret,ⵢⵣⵣⵄⵔⵜ,يقفز يهيجان ( كالحمار)
1452,ḍfrgh,ⴹⴼⵕⵖ,تبعت
1453,ḍḍrgh,ⴹⴹⵕⵖ,نزلت
1454,ṭḍgh,ⵟⴹⵖ,أرضع
1455,zinzr,ⵣⵉⵏⵣⵔ,خنفساء
1456,zzanzagh,ⵣⵣⴰⵏⵣⴰⵖ,بعت
1457,ḍar,ⴹⴰⵕ,رجل
1458,amya,ⴰⵎⵢⴰ,صفر
1459,yan,ⵢⴰⵏ,واحد
1460,sin,ⵙⵉⵏ,إثنان
1461,kṛaḍ,ⴽⵕⴰⴹ,ثلاثة
1462,kkuẓ,ⴽⴽⵓⵥ,أربعة
1463,smmus,ⵙⵎⵎⵓⵙ,خمسة
1464,ṣḍiṣ,ⵚⴹⵉⵚ,ستة
1465,sa,ⵙⴰ,سبعة
1466,tam,ⵜⴰⵎ,ثمانية
1467,tẓa,ⵜⵥⴰ,تسعة
1468,mraw,ⵎⵔⴰⵡ,عشرة
1469,yan d mraw,ⵢⴰⵏ ⴷ ⵎⵔⴰⵡ,إحدى عشر
1470,sin d mraw,ⵙⵉⵏ ⴷ ⵎⵔⴰⵡ,إثنى عشر
1471,kraḍ d mraw,ⴽⵕⴰⴹ ⴷ ⵎⵔⴰ,ثلاثة عشر
1472,kkuẓ d mraw,ⴽⴽⵓⵥ ⴷ ⵎⵔⴰⵡ,أربعة عشر
1473,smmus d mraw,ⵙⵎⵎⵓⵙ ⴷ ⵎⵔⴰⵡ,خمسة عشر
1474,ṣḍiṣ d mraw,ⵚⴹⵉⵚ ⴷ ⵎⵔⴰⵡ,ستة عشر
1475,sa d mraw,ⵙⴰ ⴷ ⵎⵔⴰⵡ,سبعة عشر
1476,tam d mraw,ⵜⴰⵎ ⴷ ⵎⵔⴰⵡ,ثمانية عشر
1477,tẓa d mraw,ⵜⵥⴰ ⴷ ⵎⵔⴰⵡ,تسعة عشر
1478,simraw,ⵙⵉⵎⵔⴰⵡ,عشرون
1479,simraw d yan,ⵙⵉⵎⵔⴰⵡ ⴷ ⵢⴰⵏ,واحد و عشرون
1480,simraw d sin,ⵙⵉⵎⵔⴰⵡ ⴷ ⵙⵉⵏ,إثنان و عشرون
1481,simraw d kraḍ,ⵙⵉⵎⵔⴰⵡ ⴷ ⴽⵕⴰⴹ,ثلاثة و عشرون
1482,kṛamraw,ⴽⵕⴰⵎⵔⴰⵡ,ثلاثون
1483,kkumraw,ⴽⴽⵓⵎⵔⴰⵡ,أربعون
1484,smmumraw,ⵙⵎⵎⵓⵎⵔⴰⵡ,خمسون
1485,ṣḍimraw,ⵚⴹⵉⵎⵔⴰⵡ,ستون
1486,samraw,ⵙⴰⵎⵔⴰⵡ,سبعون
1487,Tamraw,ⵜⴰⵎⵔⴰⵡ,ثمانون
1488,tẓamraw,ⵜⵥⴰⵎⵔⴰⵡ,تسعون
1489,timiḍi,ⵜⵉⵎⵉⴹⵉ,مائة
1490,timiḍi d yan,ⵜⵉⵎⵉⴹⵉ ⴷ ⵢⴰⵏ,مائة وواحد
1491,timiḍi d sin,ⵜⵉⵎⵉⴹⵉ ⴷ ⵙⵉⵏ,مائة واثنان
1492,timiḍi d kṛaḍ,ⵜⵉⵎⵉⴹⵉ ⴷ ⴽⵕⴰⴹ,مائة وثلاثة
1493,timiḍi d kkuẓ,ⵜⵉⵎⵉⴹⵉ ⴷ ⴽⴽⵓⵥ,مائة وأربعة
1494,timiḍi d smmus,ⵜⵉⵎⵉⴹⵉ ⴷ ⵙⵎⵎⵓⵙ,مائة وخمسة
1495,timiḍi d ṣḍiṣ,ⵜⵉⵎⵉⴹⵉ ⴷ ⵚⴹⵉⵚ,مائة وستة
1496,timiḍi d sa,ⵜⵉⵎⵉⴹⵉ ⴷ ⵙⴰ,مائة وسبعة
1497,timiḍi d tam,ⵜⵉⵎⵉⴹⵉ ⴷ ⵜⴰⵎ,مائة وثمانية
1498,timiḍi d tẓa,ⵜⵉⵎⵉⴹⵉ ⴷ ⵜⵥⴰ,مائة وتسعة
1499,timiḍi d mraw,ⵜⵉⵎⵉⴹⵉ ⴷ ⵎⵔⴰⵡ,مائة وعشرة
1500,snat tmaḍ,ⵙⵏⴰⵜ ⵜⵎⴰⴹ,مائتان
1501,kraḍt tmaḍ,ⴽⵕⴰⴹⵜ ⵜⵎⴰⴹ,ثلاثمائة
1502,kkuẓt tmaḍ,ⴽⴽⵓⵥⵜ ⵜⵎⴰⴹ,أربعمائة
1503,smmust tmaḍ,ⵙⵎⵎⵓⵙⵜ ⵜⵎⴰⴹ,خمسمائة
1504,ifḍ,ⵉⴼⴹ,ألف
1505,mraw n ifḍn,ⵎⵔⴰⵡ ⵏ ⵉⴼⴹⵏ,عشرة آلاف
1506,timiḍi n ifḍn,ⵜⵉⵎⵉⴹⵉ ⵏ ⵉⴼⴹⵏ,مائة ألف
1507,Agndid,ⴰⴳⵏⴷⵉⴷ,مليون
1508,ifḍ n igndad,ⵉⴼⴹ ⵏ ⵉⴳⵏⴷⴰⴷ,مليار
1509,Azyan,ⴰⵣⵢⵏ,نصف
1510,ha99at,ⵀⴰⵇⵇⴰⵜ,ها هي
1511,Zouyenni,ⵣⵓⵢⵏⵏⵉ,لذلك
1512,Zouya,ⵣⵓⵢⴰ,لهذا
1513,akd,ⴰⴽⴷ,على التوقيت
1514,imanns,ⵉⵎⴰⵏⵏⵙ,وحده/وحدها
1515,ssa,ⵙⵙⴰ,من هنا
1516,mala,ⵎⴰⵍⴰ,إذا
1517,zggami,ⵣⴳⴳⵯⴰⵎⵉ,منذ
1518,il9nni,ⵉⵍⵇⵏⵏⵉ,ذلك الوقت
1519,winat,ⵡⵉⵏⴰⵜ,فلان/ذلك الشيء
1520,tinat,ⵜⵉⵏⴰⵜ,فلانة/تلك الحاجة
1521,mindi,ⵎⵉⵏⴷⵉ,ما
1522,akidk,ⴰⴽⵉⴷⴽ,معكَ
1523,akidm,ⴰⴽⵉⴷⵎ,معكِ
1524,akids,ⴰⴽⵉⴷⵙ,معه
1525,akidwn,ⴰⴽⵉⴷⵡⵏ,معكم
1526,akidngh,ⴰⴽⵉⴷⵏⵖ,معنا
1527,akidsn,ⴰⴽⵉⴷⵙⵏ,معهم
1528,akidsnt,ⴰⴽⵉⴷⵙⵏⵜ,معهن
1529,ayou,ⴰⵢⵓ,لهذا
1530,maynzi,ⵎⴰⵢⵏⵣⵉ,لأن
1531,manswouyi yssghrn,ⵎⴰⵏⵙⵡⵓⵢⵉ,من درسني ؟
1532,manswouch yssghrn,ⵎⴰⵏⵙⵡⵓⵛ,من درسك ؟
1533,manswouchm yssghrn,ⵎⴰⵏⵙⵡⵓⵛⵎ,من درسكِ ؟
1534,manswout yssghrn,ⵎⴰⵏⵙⵡⵓⵜ,من درسه ؟
1535,manswout yssghrn,ⵎⴰⵏⵙⵡⵓⵜ,من درسها ؟
1536,manswoungh yssghrn,ⵎⴰⵏⵙⵡⵓⵏⵖ,من درسنا ؟
1537,manswoum yssghrn,ⵎⴰⵏⵙⵡⵓⵎ,من درسكم ؟
1538,manswoutn yssghrn,ⵎⴰⵏⵙⵡⵓⵜⵏ,من درسهم ؟
1539,manswoutn yssghrn,ⵎⴰⵏⵙⵡⵓⵜⵏ,من درسهن ؟
1540,awrras,ⴰⵡⵔⵔⴰⵙ,خلفه
1541,zzis,ⵣⵣⵉⵙ,منه
1542,tlaghriyyi,ⵜⵍⴰⵖⵔⵉⵢⵢⵉ,اعتقدت
1543,waha,ⵡⴰⵀⴰ,فقط
1544,illinni,ⵉⵍⵍⵉⵏⵏⵉ,قبل مدة قصيرة
1545,9mmi,ⵇⵎⵎⵉ,لما
1546,adwi,ⴰⴷⵡⵉ,تحت
1547,aghirin,ⴰⵖⵓⵔⵉⵏ,بعد/فوق
1548,amech,ⴰⵎⵛ,مثلما
1549,awrin,ⴰⵡⵔⵉⵏ,بعد
1550,awrn,ⴰⵡⵔⵏ,قبل
1551,chekk,ⵛⴽ,أنتَ
1552,chemm,ⵛⵎ,أنتِ
1553,chra,ⵛⵕⴰ,شيء
1554,daffar,ⴷⴰⴼⴼⴰⵔ,خلف
1555,dffr,ⴷⴼⴼⵔ,وراء
1556,dinni,ⴷⵉⵏⵏⵉ,هناك
1557,frwaytcha,ⴼⵔⵡⴰⵢⵜⵛⴰ,بعد غد
1558,fr frwaytcha,ⴼⵔ ⴼⵔⵡⴰⵢⵜⵛⴰ,بعد بعد غد
1559,fryiḍnnaḍ,ⴼⵔⵢⵉⴹⵏⵏⴰⴹ,قبل أمس
1560,ghri,ⵖⵔⵉ,عندي
1561,ghrkmt,ⵖⵔⴽⵎⵜ,عندكن
1562,ghrm!,ⵖⵔⵎ!,احذري
1563,ghrnegh,ⵖⵔⵏⵖ,عندنا
1564,ghrs,ⵖⵔⵙ,عندها
1565,ghrsn,ⵖⵔⵙⵏ,عندهم
1566,ghrwen,ⵖⵔⵡⵏ,عندكم
1567,jaj,ⵊⴰⵊ,داخل
1568,ma,ⵎⴰ,هل
1569,macha,ⵎⴰⵛⴰ,لكن
1570,mamk,ⵎⴰⵎⴽ,ماذا
1571,mani,ⵎⴰⵏⵉ,أين
1572,manis,ⵎⴰⵏⵉⵙ,من أين
1573,marra,ⵎⴰⵕⵕⴰ,كل
1574,maymmi,ⵎⴰⵢⵎⵎⵉ,لماذا
1575,melmi,ⵎⵍⵎⵉ,متى
1576,netch,ⵏⵏⵜⵛ,أنا
1577,netchin,ⵏⵜⵛⵉⵏ,نحن
1578,netnin/ nehnin,ⵏⵀⵏⵉⵏ,هم
1579,netta,ⵏⵜⵜⴰ,هو
1580,nettat,ⵏⵜⵜⴰⵜ,هي
1581,nitnti / nnhninti,ⵏⵏⵀⵏⵉⵏⵜⵉ,هن
1582,nngh,ⵏⵏⵖ,ملكنا
1583,nniḍn,ⵏⵏⵉⴹⵏ,آخر
1584,nnk,ⵏⵏⴽ,ملكك
1585,nnoun,ⵏⵏⵓⵏ,ملككم
1586,nns,ⵏⵏⵙ,ملكه
1587,nnsn,ⵏⵏⵙⵏ,ملكهم
1588,ntta alam,ⵏⵜⵜⴰ ⴰⵍⴰⵎ,هي التي
1589,oussawn,ⵓⵙⴰⵡⵏ,فوق
1590,snnaj,ⵙⵏⵏⴰⵊ,فوق
1591,swadday,ⵙⵡⴰⴷⴷⴰⵢ,تحت
1592,tennin,ⵜⵏⵏⵉⵏ,اولائك بنات
1593,walaynni,ⵡⴰⵍⴰⵢⵏⵏⵉ,لكن
1594,wennin,ⵡⵏⵏⵉⵏ,اولائك
1595,wou,ⵡⵓ,هادا
1596,yal asggas,ⵢⴰⵍ ⴰⵙⴳⴳⵯⴰⵙ,سنويا
1597,yal ass,ⵢⴰⵍ ⴰⵙⵙ,يوميا/كل يوم
1598,yal ayyour,ⵢⴰⵍ ⴰⵢⵢⵓⵔ,شهريا
1599,yal imalas,ⵢⴰⵍ ⵉⵎⴰⵍⴰⵙ,أسبوعيا
1600,zat,ⵣⴰⵜ,قرب
1601,zzath,ⵣⵣⴰⵜ,أمام
1602,zzik,ⵣⵉⴽ,بكَ
1603,zzim,ⵣⵉⵎ,بكِ
1604,çnnimti,ⴿⵏⵏⵉⵎⵜⵉ,أنتن ( ç= ch germanique)
1605,çnniw,ⴿⵏⵏⵉⵡ,أنتم (ç = ch germanique)
1606,achkou,ⴰⵛⴽⵓ,لأن
1607,woun,ⵡⵓⵏ,الذي
1608,Khangh,ⵅⴰⵏⵖ,علينا
1609,toutlayt ta3rabt/tasrghint,ⵜⵉⵜⵍⴰⵢⵜ ⵜⴰⵄⵔⴰⴱⵜ/ⵜⴰⵙⵔⵖⵉⵏⵜ,اللغة العربية
1610,achwwal/ichwwaln,ⴰⵛⵡⵡⴰⵍ/ⵉⵛⵡⵡⴰⵍⵏ,عامل حصاد/عمال حصاد
1611,asrghi,ⴰⵙⵔⵖⵉ,حرقْ
1612,asrghin,ⴰⵙⵔⵖⵉⵏ,عربي
1613,askikḍ,ⴰⵙⴽⵉⴽⴹ,دغدغة
1614,9arnnas,ⵇⵇⴰⵔⵏⵏⴰⵙ,يُسمى
1615,oumas,ⵓⵎⴰⵙ,أخوه
1616,oultmas,ⵓⵍⵜⵎⴰⵙ,أخته
1617,tayrsa,ⵜⴰⵢⵔⵙⴰ,سكة المحراث
1618,tighwawin,ⵜⵉⵖⵡⴰⵡⵉⵏ,قمح محمص
1619,inzar,ⵜⵉⵏⵣⴰⵔ,أنف
1620,memmis,ⵎⴻⵎⵎⵉⵙ,ابنه/ابنها
1621,yellis,ⵢⵍⵍⵉⵙ,ابنته/ابنتها
1622,tabrat,ⵜⴰⴱⵔⴰⵜ,رسالة
1623,ighs,ⵉⵖⵙ,عظم
1624,tizit,ⵜⵉⵣⵉⵜ,بعوضة
1625,tisit,ⵜⵉⵙⵉⵜ,مرآة
1626,zzouytgh,ⵥⵥⵓⵢⵜⵖ,إشتقتُ
1627,iwriji,ⵉⵡⵔⵉⵊⵉ,عنكبوت
1628,tala,ⵜⴰⵍⴰ,منبع ماء
1629,taziri,ⵜⴰⵣⵉⵔⵉ,قمر
1630,iligh,ⵉⵍⵉⵖ,أكون
1631,tayzint,ⵜⴰⵢⵣⵉⵏⵜ,نبات حرِّيكة
1632,azoul,ⴰⵣⵓⵍ,سلام
1633,tanmmirt,ⵜⴰⵏⵎⵎⵉⵔⵜ,شكرا
1634,samigh,ⵙⴰⵎⵉⵖ,أحاول الإقناع بدبلوماسية/أترصد
1635,żmmgh,ⵥⵎⵎⵖ,أضغط/أعصر
1636,mmoungh,ⵎⵎⵓⵏⵖ,إجتمعت
1637,skkrgh,ⵙⴽⴽⵔⵖ,أفقت
1638,taghnnant,ⵜⴰⵖⵏⵏⴰⵏⵜ,عناد
1639,tachwicht,ⵜⴰⵛⵡⵉⵛⵜ,هبرة لحم
1640,ousawn,ⵓⵙⴰⵡⵏ,فوق
1641,ymmas,ⵢⵎⵎⴰⵙ,أمه/أمها
1642,ybbas,ⵢⴱⴱⴰⵙ,أبوه/أبوها
1643,taltchint,ⵜⴰⵍⵜⵛⵉⵏⵜ,مندرينة
1644,jjort,ⵊⵊⵓⵕⵜ,أثر
1645,ss9sigh,ⵙⵙⵇⵙⵉⵖ,أسألُ
1646,mrirt,ⵎⵔⵉⵔⵜ,مسار
1647,atay,ⴰⵜⴰⵢ,شاي
1648,atrar,ⴰⵜⵔⴰⵔ,حديث/جديد
1649,a3ddis,ⴰⵄⴷⴷⵉⵙ,بطن
1650,tisnt,ⵜⵉⵙⵏⵜ,ملح
1651,amn ykhs,ⴰⵎⵏ ⵢⵅⵙ,لا ضرر/ليست مشكلة
1652,yif,ⵢⵉⴼ,أفضل
1653,oujrgh,ⵓⵊⵔⵖ,فُقتُ
1654,tiddi,ⵜⵉⴷⴷⵉ,الطول/القامة
1655,9azz3agh,ⵇⴰⵣⵣⵄⴰⵖ,تغوطتُ
1656,barḍagh,ⴱⴰⵕⴹⴰⵖ,تغوطتُ
1657,9arrdagh,ⵇⴰⵔⵔⴷⴰⵖ,قرفصتُ
1658,ma3żagh,ⵎⴰⵄⵥⴰⵖ,ذكي و أتدبر أمري
1659,ḍahwragh,ⴹⴰⵀⵡⵕⴰⵖ,دختُ
1660,zanndagh,ⵣⴰⵏⵏⴷⴰⵖ,أكلتُ حتى الشبع
1661,khazragh,ⵅⴰⵣⵔⴰⵖ,أرى يتمعن
1662,boḍgh,ⴱⵓⴹⵖ,يبِستُ
1663,maḍlagh,ⵎⴰⴹⵍⴰⵖ,قبرتُ
1664,kssigh,ⴽⵙⵙⵉⵖ,أحمِلُ
1665,aghrom,ⴰⵖⵕⵓⵎ,خبز
1666,ab7rour,ⴰⴱⵃⵔⵓⵔ,ذيل
1667,angui,ⴰⵏⴳⵉ,فيضان
1668,asfay,ⴰⵙⴼⴰⵢ,فيضان
1669,waghch,ⵡⴰⵖⵛ,رجال
1670,waghchat,ⵡⴰⵖⵛⴰⵜ,نساء
1671,tinzart,ⵜⵉⵏⵣⴰⵔⵜ,نصف أنف
1672,ibliwn,ⵉⴱⵍⵉⵡⵏ,رموش العين
